Источник  Дата обращения
https://github.com/masoud-bahrami/domain-driven-design-roadmap  20.04.2026
https://blog.glen-thomas.com/software%20engineering/2025/10/02/mastering-pnpm-workspaces-complete-guide-to-monorepo-management.html 20.04.2026
